GEOID,B01003_001_Population
250277329013,897
250277329015,1103
250277331011,742
250277101001,1388
250277101003,877
250277101004,664
250277075002,1954
250277075001,1878
250277561012,2424
250277502002,2555
250277502001,495
250277502004,3179
250277502003,1112
250277541004,1028
250277541001,1167
250277541003,1479
250277551002,1740
250277551001,1720
250277571003,704
250277601001,791
250277571002,2085
250277571001,951
250277571004,585
250277601002,1802
250277071001,1361
250277071002,2224
250277092011,2022
250277092013,2140
250277092014,1665
250277104002,1176
250277325002,833
250277352001,1142
250277352004,1041
250277352003,1528
250277423001,1013
250277423003,839
250277423005,601
250277544002,1201
250277575002,881
250277575003,858
250277575001,1964
250277312021,1518
250277362003,1553
250277362001,809
250277572002,690
250277572001,1147
250277031001,638
250277031003,2299
250277032002,1581
250277032003,1078
250277443003,898
250277443001,1083
250277444003,1269
250277444001,1425
250277574002,771
250277574001,566
250277011004,3516
250277011005,730
250277011001,2037
250277011006,650
250277033001,1793
250277033002,1829
250277094002,2537
250277094001,2244
250277096002,988
250277096001,482
250277108003,2182
250277108002,1260
250277108001,1548
250277221002,1068
250277221004,888
250277221003,1854
250277221001,1729
250277284002,899
250277306004,2903
250277306002,563
250277306003,792
250277611002,1190
250277611003,635
250277331022,1681
250277395003,3023
250277395002,597
250277402003,1241
250277402002,1210
250277322031,1459
250277322032,1061
250277401021,2475
250277401023,1413
250277491001,1870
250277491004,1301
250277491003,1518
250277532001,2173
250277532002,2604
250277131003,816
250277131001,2372
250277131002,1588
250277161004,840
250277161001,2605
250277231001,2152
250277231002,873
250277309021,2476
250277309022,666
250277314004,1160
250277314001,780
250277314002,503
250277316005,879
250277316004,1084
250277316003,1217
250277316001,1842
250277361003,617
250277361001,1019
250277361002,1168
250277373002,1632
250277373001,1793
250277373004,1744
250277373003,1657
250277393002,2017
250277392002,1580
250277451001,2219
250277305001,606
250277318005,745
250277318002,1535
250277318003,1506
250277451002,1264
250277307001,1507
250277307004,1019
250277307003,904
250277442005,814
250277442003,2721
250277442004,1676
250277442002,1103
250277097011,1461
250277097015,1175
250277097013,605
250277351001,1225
250277351004,2070
250277351002,1011
250277543002,2419
250277308022,1328
250277481002,1304
250277521004,2783
250277521002,2908
250277521001,1819
250277073002,1688
250277121011,1524
250277121012,1935
250277121013,2164
250277271001,2628
250277271003,1579
250277282004,1429
250277282003,931
250277282002,689
250277309012,1405
250277309011,646
250277309013,1284
250277317001,1253
250277317002,1600
250277308021,700
250277171001,777
250277326001,955
250277171002,2367
250277326003,555
250277326004,779
250277326002,1087
250277241001,1148
250277241003,1371
250277304014,1037
250277304011,1318
250277320021,1434
250277401013,2019
250277401012,2439
250277441022,2595
250277531002,883
250277531005,2148
250277531003,1962
250277561022,3784
250277561021,2558
250277121021,2556
250277441015,2022
250277441014,1691
250277591001,1124
250277072001,2042
250277304022,727
250277391003,2789
250277391002,1282
250277121022,2023
250277365005,1357
250277394003,2540
250277394004,1734
250277394002,1791
250277394001,1218
250277394005,1587
250277061002,1226
250277091003,1346
250277061001,3416
250277103002,1642
250277103001,1435
250277091002,1023
250277106004,1973
250277151001,2157
250277181003,523
250277181002,841
250277283002,2183
250277283001,1602
250277311021,539
250277311023,915
250277313002,1211
250277313001,1454
250277315004,371
250277092023,974
250277092022,3043
250277097021,1524
250277162002,1126
250277162001,1517
250277163002,1248
250277163001,698
250277262005,1564
250277262002,2007
250277262004,728
250277281001,1871
250277292001,781
250277292003,330
250277301001,638
250277301003,1046
250277301002,708
250277301004,1490
250277315003,1232
250277315001,540
250277461002,1553
250277461001,1856
250277324002,1734
250277329021,2340
250277324001,1345
250277324005,791
250277324003,980
250277392003,2284
250277392004,1738
250277110002,861
250277110003,956
250277110001,1244
250277001001,1081
250277001005,2046
250277001003,1312
250277001004,562
250277001002,1252
250277022002,1160
250277022001,2116
250277042001,1702
250277042002,1269
250277107001,860
250277081004,2413
250277081001,1649
250277107002,894
250277251002,964
250277251004,627
250277251005,1556
250277111002,2303
250277191002,2275
250277191001,3199
250277261001,2156
250277261004,854
250277261005,958
250277261003,1151
250277302003,640
250277302005,840
250277302001,925
250277302002,1189
250277302004,476
250277302006,1292
250277303005,629
250277303004,759
250277303001,683
250277303002,1418
250277303003,1323
250277305002,1229
250277291001,3967
250277102001,599
250277102006,1016
250277102003,835
250277471021,1877
250277471022,1983
250277511012,2584
250277511013,1359
250277511022,1237
250277073003,1333
250277081005,684
250277095021,1057
250277095022,2747
250277096003,1320
250277161005,2447
250277191004,857
250277201001,1938
250277211011,1840
250277211021,4674
250277211023,1791
250277281002,1370
250277291003,1067
250277304013,2074
250277307006,2009
250277310011,2165
250277310022,2472
250277310023,1996
250277310024,737
250277312032,1129
250277312033,1732
250277531004,1549
250277541002,2285
250277544003,1789
250277573001,924
250277581011,1660
250277581021,1404
250277581022,1732
250277581023,1188
250277581024,2173
250277612003,1457
250277581025,1380
250277612001,1887
250277612002,2015
250277613001,997
250277613002,1113
250277614001,1123
250277614002,1304
250277614004,715
250277614005,1018
250277614006,1582
250277312034,1027
250277312041,1423
250277312042,671
250277323011,2303
250277323012,1369
250277323013,960
250277323022,1481
250277328011,1808
250277328012,3182
250277328022,934
250277328023,650
250277382011,2041
250277382012,1928
250277382022,2755
250277391004,2714
250277411011,914
250277411012,1923
250277411021,956
250277411022,2062
250277411024,1510
250277424011,2937
250277424021,2876
250277424022,1298
250277451003,2468
250277471012,1164
250277471013,1015
250277320023,463
250277320022,2569
250277441011,1111
250277441012,1601
250277322011,782
250277322012,1893
250277331021,726
250277371004,1297
250277372001,921
250277319003,396
250277322021,1332
250277327003,750
250277327002,850
250277363001,1196
250277552004,2833
250277552001,1348
250277431001,3008
250277051005,2436
250277492002,3329
250277501001,902
250277542002,1324
250277074003,1152
250277106002,2188
250277106005,1296
250277364001,801
250277365002,606
250277311014,1790
250277311011,839
250277307002,536
250277307005,791
250277442001,867
250277097014,804
250277097012,1146
250277351003,2455
250277543001,835
250277481001,1938
250277521003,1284
250277073001,983
250277121014,1069
250277271002,663
250277282001,1189
250277326005,337
250277241002,1256
250277304012,1313
250277401011,1426
250277441021,2662
250277531001,1372
250277561023,2523
250277573002,1663
250277441013,1246
250277591002,1035
250277304021,1166
250277391001,995
250277151002,3079
250277291002,747
250277181001,2169
250277283003,1003
250277311022,873
250277313003,992
250277092021,2820
250277097022,1143
250277163003,1556
250277262001,823
250277262003,583
250277281003,1465
250277292002,1049
250277301005,2323
250277315005,1962
250277315002,543
250277461003,2659
250277324004,953
250277324006,1150
250277392001,945
250277393001,1703
250277081003,1978
250277081002,941
250277251001,939
250277251003,678
250277111001,2731
250277191003,1721
250277261002,1089
250277305003,1682
250277511011,2412
250277511021,1793
250277095011,2227
250277095023,2026
250277181004,1048
250277201002,1505
250277211022,2121
250277284003,1782
250277306005,1466
250277310021,642
250277329014,1463
250277331012,1269
250277101002,349
250277075003,1836
250277561011,2193
250277601003,838
250277071003,607
250277092012,1239
250277104001,1162
250277325001,902
250277352002,814
250277423002,802
250277423004,731
250277544001,1055
250277575004,973
250277362002,1339
250277572003,794
250277031002,1333
250277032001,1140
250277051001,648
250277443002,1310
250277443004,1064
250277444002,1631
250277574003,1338
250277011003,626
250277011002,1123
250277306001,3449
250277611001,1438
250277611004,1947
250277395004,1140
250277491002,3156
250277402001,881
250277322033,1321
250277401022,1881
250277532003,1253
250277131004,3267
250277161003,1113
250277161002,749
250277231003,1298
250277316002,545
250277309023,1081
250277314003,849
250277314005,912
250277316006,1382
250277318006,1553
250277318004,1007
250277312031,1893
250277613003,1260
250277614003,828
250277323021,2725
250277328021,2509
250277381003,1925
250277382021,3933
250277391005,2407
250277411013,1721
250277411023,988
250277424012,2526
250277471011,3207
250277327004,782
250277284001,2408
250277318001,702
250277091001,1821
170318088001,1738
170318088002,1994
170318092002,1210
170318092004,945
170318092001,847
170318092003,1821
170318048073,2056
170318048071,1017
170318048072,880
170318048091,1519
170318048093,884
170318198015,1307
170318198011,844
170318198014,760
170318205021,1112
170318205022,1132
170318205024,1278
170318209011,2529
170318209012,1474
170318220001,1058
170318220005,1274
170318220002,451
170318230013,900
170318230011,1985
170318230015,1491
170318085004,1106
170318085001,1245
170318129001,996
170318129002,1035
170318047014,2057
170318045052,1067
170318047013,1746
170318047011,1672
170318047062,1073
170318048041,1352
170318048043,1260
170318051051,2368
170318051052,1327
170318051053,2392
170318051083,761
170318051084,812
170311404004,850
170311404001,967
170311404003,870
170311404005,1789
170311408005,2306
170311408001,1162
170311408004,834
170311408003,1464
170311408002,688
170311502003,1391
170318129004,1356
170318131001,1080
170318131003,661
170318131005,1404
170318131002,924
170318132002,777
170318132005,1299
170318132001,763
170318134002,1758
170318134005,980
170318134006,1511
170318141003,821
170318141001,1998
170312924001,680
170318057022,836
170318057021,1147
170318068012,1788
170318068013,891
170318073001,2864
170318073004,1137
170318122001,958
170318073003,1220
170318073005,1159
170318122003,1114
170318122004,889
170316501003,1080
170316501004,844
170316501002,839
170316705001,1047
170316719001,1162
170316814004,407
170316814002,549
170316814003,1164
170316814001,313
170313802001,322
170313802002,1381
170313819001,524
170313819002,743
170314111001,1063
170318269022,960
170318269021,546
170315102002,926
170315102001,1123
170315102003,1272
170316006002,1112
170316112002,1551
170316112001,945
170318153004,657
170318153001,911
170318153002,1280
170318153003,745
170318156003,1222
170318156004,996
170318156002,891
170318156005,932
170318156001,984
170318183001,871
170318183003,2409
170318183002,1214
170318192001,1409
170318192002,1479
170318192004,1548
170318201013,834
170318201011,660
170318201012,1340
170312828001,1600
170312606001,662
170310717001,795
170310202004,1568
170310202003,1860
170310202001,1381
170313007001,2540
170313008001,1730
170313008002,2340
170312306004,1151
170312306002,1106
170311101001,1458
170312306006,1289
170311909001,2537
170312003002,1040
170311101002,817
170311101004,1134
170311102001,1970
170318159001,956
170318087021,2754
170316606002,527
170316606001,1007
170316606005,1659
170316701001,462
170316701002,482
170316708001,331
170316708002,932
170316711001,1044
170316712001,564
170316712002,375
170316714001,812
170316714002,582
170316715001,593
170316715002,1154
170316716002,655
170310815003,1599
170310815002,1661
170310903001,1378
170311303004,1737
170311303003,1849
170311006003,1006
170311006001,1033
170318105015,839
170318105011,1203
170318105014,914
170318111004,879
170318111002,1678
170318111003,1172
170318112001,895
170318112002,1563
170318112004,1050
170318125003,840
170318125004,720
170318127003,1298
170318127001,1262
170312422001,1675
170312422002,1672
170312435002,2271
170312435001,1313
170312505001,1446
170312505002,1420
170312505006,626
170312505005,550
170312505003,981
170312510001,960
170312514003,1385
170318080022,1441
170318080023,1171
170318089001,1454
170318089002,621
170318098001,1130
170318101004,558
170318101001,647
170318101002,1229
170318093002,2112
170318083022,1938
170318083021,1229
170318093003,1419
170314604003,892
170314604002,925
170314604004,566
170311502001,1338
170311502002,1366
170311607005,1384
170311607002,1106
170311607003,1906
170311610002,1125
170311610001,1026
170311703004,1204
170311703005,1449
